traj_id,t,y,u,v
1,0,-66.7401364374681,5.90248963111675,NaN
1,0.005,-66.0596783686205,7.04549005502498,NaN
1,0.01,-71.0290921259447,5.26749023669994,NaN
1,0.015,-66.2864964533373,3.29898908609188,NaN
1,0.02,-66.6164181757494,3.55299338573253,NaN
1,0.025,-67.5855572748705,5.64848533147609,NaN
1,0.03,-67.296876244597,7.04549005502497,NaN
1,0.035,-66.6988957453295,5.45799156898297,NaN
1,0.04,-63.2965977716966,3.61648878330028,NaN
1,0.045,-72.3487713861986,3.93398848050867,NaN
1,0.05,-65.3173573542162,5.52148696655072,NaN
1,0.055,-63.7502377558275,6.53749659532344,NaN
1,0.06,-65.2554982233568,5.58498236411846,NaN
1,0.065,-66.1215374994798,3.99749144786632,NaN
1,0.07,-62.1212590265795,4.12448224300182,NaN
1,0.075,-59.9767811823412,3.74349471801555,NaN
1,0.08,-40.9651558924242,0.123984544217944,NaN
1,0.085,-17.231551938109,-6.1625140023824,NaN
1,0.09,1.78007382864515,-11.4965058875676,NaN
1,0.095,37.0196291875319,-11.6235118222829,NaN
1,0.1,55.2889391850905,-8.89300534254275,NaN
1,0.105,63.3719698857741,-8.70251158004965,NaN
1,0.11,65.0421893071608,-11.6235118222829,NaN
1,0.115,65.3721072148756,-14.0365110350248,NaN
1,0.12,68.3620058965163,-13.0840119433995,NaN
1,0.125,67.72278470511,-10.3535130334493,NaN
1,0.13,69.2899081181959,-10.036009551346,NaN
1,0.135,69.1455676030592,-12.3855095816251,NaN
1,0.14,67.72278470511,-14.3540116784569,NaN
1,0.145,67.2691485356764,-13.5285108926181,NaN
1,0.15,67.0010897588209,-11.6235109351982,NaN
1,0.155,66.3206316899733,-11.1155098465678,NaN
1,0.16,67.0835711430983,-12.7030130637285,NaN
1,0.165,68.3207690190748,-14.2905077648755,NaN
1,0.17,68.6506869267897,-13.6555121553537,NaN
1,0.175,66.217528052278,-11.9410077345964,NaN
1,0.18,66.2381503056959,-11.2425167275068,NaN
1,0.185,70.77454251761,-12.5760109139081,NaN
1,0.19,67.4959704350905,-13.5920054031011,NaN
1,0.195,70.6095873784498,-13.2110103083249,NaN
1,0.2,71.2281863164381,-12.0680174542066,NaN
1,0.205,67.4959704350905,-11.6870072198507,NaN
1,0.21,68.8568865727858,-12.576018483698,NaN
1,0.215,69.24866361136,-13.5285100055333,NaN
1,0.22,68.8775088262038,-13.1475073409673,NaN
1,0.225,66.6299273442702,-11.0520078254339,NaN
1,0.23,66.1556689214186,-7.49600818878374,NaN
1,0.235,64.691649146028,-4.00351908928117,NaN
1,0.24,59.3923098515944,-1.84450903660026,NaN
1,0.245,42.9581858586744,-1.52700176960194,NaN
1,0.25,26.1322771977858,-1.71751824146473,NaN
1,0.255,18.5647417973952,-1.14601424461567,NaN
1,0.26,17.4306437444166,-0.130012185632825,NaN
1,0.265,20.9566599797682,0.505002348363785,NaN
1,0.27,25.5549189519362,0.250975339353385,NaN
1,0.275,29.0603129338698,-0.320498378336015,NaN
1,0.28,26.9983164739088,-0.447519452631144,NaN
1,0.285,24.4826762151198,-0.130012185632825,NaN
1,0.29,22.8124606084303,0.377996413648486,NaN
1,0.295,22.2144801091627,0.504987208783984,NaN
1,0.3,21.9464194249586,0.250990478933215,NaN
1,0.305,21.8226992558912,0.060489146650195,NaN
1,0.31,20.1318613957838,0.060489146650195,NaN
1,0.315,18.9565226506666,0.377981274068685,NaN
1,0.32,17.4512621831373,0.441491811216263,NaN
1,0.325,17.8636633824782,0.441491811216235,NaN
1,0.33,17.6780821752028,0.250990478933215,NaN
1,0.335,17.8018023442702,0.187495081365466,NaN
1,0.34,17.8842818211989,0.314485876500964,NaN
1,0.345,18.5028826665358,0.441491811216235,NaN
1,0.35,18.6884619664625,0.441476671636462,NaN
1,0.355,19.0596224736647,0.314501016080737,NaN
1,0.36,20.4617812108473,0.250990478933215,NaN
1,0.365,21.967039771028,0.250975339353442,NaN
1,0.37,21.5340201329664,0.505002348363757,NaN
1,0.375,18.9359023045973,1.13998660320082,NaN
1,0.38,12.7911459874586,2.91797885173592,NaN
1,0.385,3.88331288809339,5.33100077384746,NaN
1,0.39,-11.643536143355,6.47397848838603,NaN
1,0.395,-30.0159428644701,6.53748902553356,NaN
1,0.4,-49.8111279535814,6.41049823039806,NaN
1,0.405,-62.7810986567064,6.72799035781658,NaN
1,0.41,-69.1114361811205,7.29947921508586,NaN
1,0.415,-68.7402737665697,7.61700162166393,NaN
1,0.42,-68.8433735895677,7.42648514980113,NaN
1,0.425,-69.5444539118334,7.10899302238262,NaN
1,0.43,-66.9257176447435,6.98198708766735,NaN
1,0.435,-66.6576550531908,7.36298975223339,NaN
1,0.44,-66.5751774836107,7.74397727721965,NaN
1,0.445,-67.8948567438646,7.80749538415705,NaN
1,0.45,-69.4619763422533,7.48998811715877,NaN
1,0.455,-70.1836751032396,7.42649271959104,NaN
1,0.46,-68.6990368891283,7.61698648208415,NaN
1,0.465,-68.822755150847,7.99798914665019,NaN
1,0.47,-68.4309742975755,7.87099078172481,NaN
1,0.475,-68.5959370661302,7.61698648208415,NaN
1,0.48,-68.1216748285814,7.55349108451641,NaN
1,0.485,-65.2348759699388,7.68048944944178,NaN
1,0.49,-66.0390561152025,7.6804894494418,NaN
1,0.495,-65.0905392694994,7.68048944944179,NaN
1,0.5,-65.2348759699388,7.74398863190448,NaN
1,0.505,-68.2247746515795,7.55348729962147,NaN
1,0.51,-67.8123753595873,7.48999000960624,NaN
1,0.515,-67.4824574518724,7.61698837453163,NaN
1,0.52,-66.9875767756029,7.87098936238921,NaN
1,0.525,-65.6060383844896,7.23598931744358,NaN
1,0.53,-65.2554982233568,5.71198894936255,NaN
1,0.535,-64.9874394465013,4.1244898127917,NaN
1,0.54,-62.9872983027025,3.23548895740545,NaN
1,0.545,-62.2449811029955,3.17198882871902,NaN
1,0.55,-60.7603390741869,3.23548990362918,NaN
1,0.555,-59.9561627436205,2.6639877992276,NaN
1,0.56,-62.8841984797045,2.15599055463111,NaN
1,0.565,-65.8947156000658,2.28298891955649,NaN
1,0.57,-66.6164181757494,2.72748887413776,NaN
1,0.575,-65.4410794306322,2.66398969167507,NaN
1,0.58,-63.3996975946947,2.15598866218364,NaN
1,0.585,-63.9152005243822,1.96548732990062,NaN
1,0.59,-64.0389187861009,2.21949162954128,NaN
1,0.595,-63.5234196711107,2.91798642152584,NaN
1,0.6,-62.9460576105638,2.91799020642078,NaN
1,0.605,-64.2244999933763,2.21949162954128,NaN
1,0.61,-61.5439007807298,1.83848896497524,NaN
1,0.615,-62.9872983027025,2.09248569482601,NaN
1,0.62,-63.5440381098314,2.60049050921237,NaN
1,0.625,-62.7398579645677,2.79098805660046,NaN
1,0.63,-62.2862179804369,2.47349214428698,NaN
1,0.635,-62.7398579645677,1.90198814743792,NaN
1,0.64,-66.6576550531908,1.90198814743794,NaN
1,0.645,-67.0494359064623,2.40998917692935,NaN
1,0.65,-66.7607548761888,2.60049050921237,NaN
1,0.655,-66.6370366144701,2.60048672431743,NaN
1,0.66,-66.6782773066087,2.34648999446666,NaN
1,0.665,-66.1009152460619,2.15598866218364,NaN
1,0.67,-63.5234196711107,2.15598866218364,NaN
1,0.675,-54.7805455256029,1.20348957055843,NaN
1,0.68,-30.7376416254564,-1.97150740152562,NaN
1,0.685,-15.1283138323351,-6.28951236730778,NaN
1,0.69,-1.39540367608507,-8.82950994497502,NaN
1,0.695,15.2655436467604,-8.70251158004963,NaN
1,0.7,38.854807562776,-8.13101136809552,NaN
1,0.705,52.2990366887526,-8.63901239758694,NaN
1,0.71,65.1659075688795,-10.0995087338086,NaN
1,0.715,65.1865298222975,-10.7345119131204,NaN
1,0.72,65.3927294682936,-10.0360107341256,NaN
1,0.725,64.4648272466139,-9.14701082496309,NaN
1,0.73,66.7742678594069,-9.40101157626474,NaN
1,0.735,66.959845251985,-10.4170103234645,NaN
1,0.74,68.2589098882155,-10.8615121704932,NaN
1,0.745,71.3931414555983,-10.417008431017,NaN
1,0.75,70.6508242558913,-9.90901118642056,NaN
1,0.755,67.7021700810866,-10.3535092485543,NaN
1,0.76,67.3310076665358,-10.9250094605085,NaN
1,0.765,67.0217043828444,-11.0520153952237,NaN
1,0.77,67.2691485356764,-10.7345081282254,NaN
1,0.775,68.3413836430983,-10.0995163035985,NaN
1,0.78,68.5888277959303,-10.226507098734,NaN
1,0.785,71.4550005864577,-10.6710127306577,NaN
1,0.79,71.7643038701491,-10.8615064931508,NaN
1,0.795,69.0630862187819,-10.4805189681646,NaN
1,0.8,68.3826281499342,-10.1630117011663,NaN
1,0.805,69.1661822270827,-10.3534978938695,NaN
1,0.81,69.24866361136,-10.7345156980153,NaN
1,0.815,69.0012270879225,-10.6075097633001,NaN
1,0.82,68.1764285039381,-10.5440143657323,NaN
1,0.825,66.9392306279616,-9.08351424461565,NaN
1,0.83,66.5474459599928,-4.51151254898277,NaN
1,0.835,57.6189944219069,1.14000174278057,NaN
1,0.84,31.3078944158034,3.36247691386977,NaN
1,0.845,12.7292868565993,3.17199072116646,NaN
1,0.85,-1.53974323754748,3.04499992603099,NaN
1,0.855,-15.7881529856249,4.37847897285262,NaN
1,0.86,-27.7683651972338,5.77549883598122,NaN
1,0.865,-36.8823979425951,6.15648636096752,NaN
1,0.87,-41.3156941462084,5.39448103183544,NaN
1,0.875,-45.8108532953783,4.63249084228313,NaN
1,0.88,-50.3060086298509,5.01349350684917,NaN
1,0.885,-57.1312230158373,5.838994233549,NaN
1,0.89,-66.4102185297533,6.15648636096752,NaN
1,0.895,-71.6064541864916,5.71198829883373,NaN
1,0.9,-70.9466145563646,5.20397969955242,NaN
1,0.905,-71.4208729792162,5.58499750369823,NaN
1,0.91,-71.5445950556322,6.09299096339977,NaN
1,0.915,-67.7505162287279,6.34698769325054,NaN
1,0.92,-67.6680348444505,6.21998175853527,NaN
1,0.925,-66.3483555841966,5.90249720090665,NaN
1,0.93,-65.8328564692064,6.02948799604212,NaN
1,0.935,-68.6371739435716,6.09299096339977,NaN
1,0.94,-68.9258549738451,6.2834847258929,NaN
1,0.945,-68.6371739435716,6.21998932832517,NaN
1,0.95,-69.2145360041185,5.90248963111673,NaN
1,0.955,-69.3588765192552,5.77549126619136,NaN
1,0.96,-68.8639958429857,5.83898666375911,NaN
1,0.965,-69.3176358271166,6.21998932832515,NaN
1,0.97,-64.9461987543627,6.15648636096752,NaN
1,0.975,-65.6266568232103,5.01349350684917,NaN
1,0.98,-64.3482182550951,2.02899029725826,NaN
1,0.985,-54.3475239801927,-1.33651557689869,NaN
1,0.99,-29.6860230494066,-3.24150619035923,NaN
1,0.995,-14.550954155974,-3.17801079279149,NaN
1,1,-3.76670198922594,-2.92401406294072,NaN
1,1.005,1.90379399771253,-3.62250885492527,NaN
1,1.01,11.9251067113356,-4.95601061111653,NaN
1,1.015,17.7399432134108,-5.33701327568257,NaN
1,1.02,24.0084177922682,-4.51151254898274,NaN
1,1.025,25.2249972295241,-3.74950721985066,NaN
1,1.03,29.9469744634108,-4.06701448684894,NaN
1,1.035,35.4731318425612,-4.95601061111653,NaN
1,1.04,41.9890467595534,-5.40050867325033,NaN
1,1.045,50.0720812749342,-4.82901224619116,NaN
1,1.05,59.6397540044264,-4.19401285177432,NaN
1,1.055,65.6195513677077,-4.38450661426745,NaN
1,1.06,66.5062090825514,-5.08301654583181,NaN
1,1.065,69.6198260259108,-5.27350273853505,NaN
1,1.07,70.6920611333327,-5.14651194339955,NaN
1,1.075,70.0528475713209,-4.63851848369801,NaN
1,1.08,69.1868044805006,-4.57500794655049,NaN
1,1.085,70.1559435796217,-4.95601061111653,NaN
1,1.09,70.4033877324538,-5.2100073409673,NaN
1,1.095,67.1660448979811,-5.14651194339955,NaN
1,1.1,67.7021700810866,-4.95601061111653,NaN
1,1.105,68.1764285039381,-4.76550927883351,NaN
1,1.11,68.1558062505202,-4.82901981598103,NaN
1,1.115,68.1970431279616,-5.14649680381978,NaN
1,1.12,70.8776461553053,-5.01952114826405,NaN
1,1.125,65.9288470220045,-3.94000855213368,NaN
1,1.13,64.6091677617506,-1.14601424461567,NaN
1,1.135,50.2576586675123,2.28299459689891,NaN
1,1.14,28.7303950261549,3.87048551315105,NaN
1,1.145,14.5232245397047,3.8069901155833,NaN
1,1.15,4.35757226461927,3.74349471801555,NaN
1,1.155,-2.81818228249987,4.56898030513561,NaN
1,1.16,-10.6537768173738,5.45799156898296,NaN
1,1.165,-17.6645720530077,5.52148696655071,NaN
1,1.17,-24.1186268854662,5.07698890441692,NaN
1,1.175,-29.7066433954759,4.69600137943065,NaN
1,1.18,-37.9133980799242,5.14048430198467,NaN
1,1.185,-46.9655697870775,5.71198829883373,NaN
1,1.19,-52.6360676813646,5.52148696655071,NaN
1,1.195,-60.9665425348802,5.20399483913219,NaN
1,1.2,-67.3174946833177,5.0134783672694,NaN
1,1.205,-66.9463360834642,5.45799156898296,NaN
1,1.21,-65.8740971613451,5.96599259847438,NaN
1,1.215,-67.4618351984545,5.71198829883373,NaN
1,1.22,-69.6887944269701,5.33099320405757,NaN
1,1.225,-70.348634057097,5.26748266691007,NaN
1,1.23,-70.2249157953783,5.58498993390834,NaN
1,1.235,-69.6475537348314,5.96599259847437,NaN
1,1.24,-69.5032132196947,5.83898666375911,NaN
1,1.245,-76.5140088129564,5.45799156898296,NaN
1,1.25,-69.5444539118334,5.52148696655071,NaN
1,1.255,-69.5238354731127,5.58498993390834,NaN
1,1.26,-69.6681759882494,5.90248963111675,NaN
1,1.265,-68.9877141047045,5.77548748129642,NaN
1,1.27,-66.5751774836107,5.52149075144565,NaN
1,1.275,-66.533936791472,5.45798778408802,NaN
1,1.28,-66.4926960993334,5.14049187177455,NaN
1,1.285,-65.3998387384935,5.01348593705928,NaN
1,1.29,-64.904958062224,4.75948920720851,NaN
1,1.295,-64.9874394465013,4.31499114507472,NaN
1,1.3,-68.1422970819994,4.5054886924628,NaN
1,1.305,-68.0804341364427,4.63248894983566,NaN
1,1.31,-68.1629155207201,4.5054886924628,NaN
1,1.315,-67.9154751825853,4.31499019885099,NaN
1,1.32,-67.9360974360033,4.37848938131368,NaN
1,1.325,-68.1629155207201,4.25148865082896,NaN
1,1.33,-68.6371739435716,4.31498925262725,NaN
1,1.335,-68.3897336054369,4.56898905770516,NaN
1,1.34,-68.3072560358568,4.37848961786962,NaN
1,1.345,-68.1010563898607,4.25148912394083,NaN
1,1.35,-68.5753148127123,4.5054886924628,NaN
1,1.355,-68.1010563898607,4.44198951000011,NaN
1,1.36,-68.5134556818529,4.1879889952544,NaN
1,1.365,-65.0492985773607,4.37848843508995,NaN
1,1.37,-64.8430989313646,4.44199140244758,NaN
1,1.375,-64.9255765009447,4.37848654264247,NaN
1,1.38,-65.0492985773607,4.37849032753742,NaN
1,1.385,-64.7606175470873,4.44198951000011,NaN
1,1.39,-64.4306996393724,4.31498736017979,NaN
1,1.395,-65.9978154230638,4.31499114507472,NaN
1,1.4,-67.6061757135912,4.50548869246279,NaN
1,1.405,-68.6990368891283,4.37848654264247,NaN
1,1.41,-67.7711346674486,4.1244898127917,NaN
1,1.415,-67.8742344904466,4.50549247735774,NaN
1,1.42,-67.4824574518724,4.50548490756786,NaN
1,1.425,-66.6576550531908,3.8069901155833,NaN
1,1.43,-64.7606175470873,2.15598866218364,NaN
1,1.435,-59.7705815363451,0.441491811216235,NaN
1,1.44,-48.6770299006029,-0.511014850198865,NaN
1,1.445,-36.8411572504564,-0.511007280408979,NaN
1,1.45,-30.5314419794603,-0.384008915483594,NaN
1,1.455,-28.3663437891527,-0.82851454740727,NaN
1,1.46,-27.1910050440355,-1.46350637203419,NaN
1,1.465,-28.2426236200853,-1.6540152741071,NaN
1,1.47,-27.3765843439623,-1.33650800710881,NaN
1,1.475,-25.8919461298509,-0.955512912332654,NaN
1,1.48,-23.8299477625414,-0.828506977617383,NaN
1,1.485,-20.757569603972,-1.27301260954106,NaN
1,1.49,-16.7779124308153,-1.71751067167485,NaN
1,1.495,-13.2931349802538,-1.59051230674946,NaN
1,1.5,-9.87021743541201,-1.20950964218342,NaN
1,1.505,-6.94217949395617,-1.08251127725804,NaN
1,1.51,-5.18948059564074,-1.46351394182408,NaN
1,1.515,-3.78732185845812,-1.65400770431721,NaN
1,1.52,-2.61198263650378,-1.71751067167485,NaN
1,1.525,-0.446884446196158,-1.52701312428677,NaN
1,1.53,-1.35416346078356,-1.27300882464612,NaN
1,1.535,0.666595168061654,-1.20951342707836,NaN
1,1.54,1.6769740056471,-1.46351015692914,NaN
1,1.545,3.80083245749037,-1.65401148921215,NaN
