traj_id,t,y,u,v
1,0,4.76609886000001,6.41,NaN
1,0.08,4.76365886000001,3.41,NaN
1,0.16,4.83935886000001,6.41,NaN
1,0.24,5.00297886000001,6.41,NaN
1,0.32,5.01762886000001,6.41,NaN
1,0.4,5.05669886000001,6.41,NaN
1,0.48,5.15437886000001,6.41,NaN
1,0.56,5.36194886000001,6.41,NaN
1,0.64,5.42543886000001,6.41,NaN
1,0.72,5.56951886000001,6.41,NaN
1,0.8,5.68184886000001,6.41,NaN
1,0.88,5.74289886000001,3.41,NaN
1,0.96,5.80394886000001,3.41,NaN
1,1.04,5.91872886000001,3.41,NaN
1,1.12,5.82104886000001,3.41,NaN
1,1.2,5.44741886000001,3.41,NaN
1,1.28,5.06158886000001,3.41,NaN
1,1.36,4.62934886000001,3.41,NaN
1,1.44,4.26793886000001,3.41,NaN
1,1.52,4.01151886000001,3.41,NaN
1,1.6,3.85034886000001,3.41,NaN
1,1.68,3.71115886000001,6.41,NaN
1,1.76,3.56951886000001,3.41,NaN
1,1.84,3.51823886000001,3.41,NaN
1,1.92,3.65254886000001,6.41,NaN
1,2,3.81860886000001,6.41,NaN
1,2.08,3.86255886000001,6.41,NaN
1,2.16,4.01151886000001,6.41,NaN
1,2.24,4.35340886000001,6.41,NaN
1,2.32,4.70504886000001,3.41,NaN
1,2.4,5.08355886000001,3.41,NaN
1,2.48,5.34485886000001,3.41,NaN
1,2.56,5.27403886000001,3.41,NaN
1,2.64,5.12751886000001,3.41,NaN
1,2.72,4.76121886000001,3.41,NaN
1,2.8,4.45108886000001,3.41,NaN
1,2.88,4.22153886000001,3.41,NaN
1,2.96,4.04570886000001,3.41,NaN
1,3.04,3.87476886000001,3.41,NaN
1,3.12,3.73068886000001,3.41,NaN
1,3.2,3.66231886000001,3.41,NaN
1,3.28,3.57684886000001,3.41,NaN
1,3.36,3.54265886000001,3.41,NaN
1,3.44,3.47916886000001,3.41,NaN
1,3.52,3.45474886000001,3.41,NaN
1,3.6,3.35950886000001,3.41,NaN
1,3.68,3.29845886000001,3.41,NaN
1,3.76,3.22519886000001,3.41,NaN
1,3.84,3.20077886000001,3.41,NaN
1,3.92,3.22519886000001,6.41,NaN
1,4,3.22763886000001,6.41,NaN
1,4.08,3.27403886000001,6.41,NaN
1,4.16,3.45718886000001,3.41,NaN
1,4.24,3.86744886000001,3.41,NaN
1,4.32,4.32165886000001,3.41,NaN
1,4.4,4.49259886000001,3.41,NaN
1,4.48,4.43154886000001,3.41,NaN
1,4.56,4.24351886000001,3.41,NaN
1,4.64,4.05059886000001,6.41,NaN
1,4.72,3.85767886000001,3.41,NaN
1,4.8,3.73068886000001,3.41,NaN
1,4.88,3.79173886000001,3.41,NaN
1,4.96,3.92116886000001,3.41,NaN
1,5.04,3.95535886000001,3.41,NaN
1,5.12,3.84790886000001,6.41,NaN
1,5.2,3.72580886000001,6.41,NaN
1,5.28,3.61103886000001,6.41,NaN
1,5.36,3.71603886000001,6.41,NaN
1,5.44,4.09210886000001,6.41,NaN
1,5.52,4.48038886000001,6.41,NaN
1,5.6,4.81493886000001,6.41,NaN
1,5.68,5.05425886000001,6.41,NaN
1,5.76,5.30333886000001,6.41,NaN
1,5.84,5.48648886000001,6.41,NaN
1,5.92,5.67208886000001,3.41,NaN
1,6,5.77952886000001,3.41,NaN
1,6.08,5.79906886000001,3.41,NaN
1,6.16,5.66475886000001,3.41,NaN
1,6.24,5.29112886000001,3.41,NaN
1,6.32,4.88087886000001,3.41,NaN
1,6.4,4.55852886000001,3.41,NaN
1,6.48,4.18490886000001,3.41,NaN
1,6.56,3.88941886000001,3.41,NaN
1,6.64,3.70871886000001,6.41,NaN
1,6.72,3.62324886000001,6.41,NaN
1,6.8,3.56951886000001,6.41,NaN
1,6.88,3.71847886000001,3.41,NaN
1,6.96,4.03349886000001,3.41,NaN
1,7.04,4.41200886000001,3.41,NaN
1,7.12,4.62934886000001,3.41,NaN
1,7.2,4.55852886000001,6.41,NaN
1,7.28,4.39491886000001,6.41,NaN
1,7.36,4.18001886000001,6.41,NaN
1,7.44,4.19711886000001,6.41,NaN
1,7.52,4.43154886000001,6.41,NaN
1,7.6,4.71481886000001,6.41,NaN
1,7.68,4.96145886000001,6.41,NaN
1,7.76,5.30089886000001,3.41,NaN
1,7.84,5.56707886000001,3.41,NaN
1,7.92,5.68184886000001,3.41,NaN
1,8,5.54509886000001,3.41,NaN
1,8.08,5.18856886000001,3.41,NaN
1,8.16,4.88331886000001,3.41,NaN
1,8.24,4.60004886000001,3.41,NaN
1,8.32,4.27037886000001,3.41,NaN
1,8.4,4.03838886000001,3.41,NaN
1,8.48,3.83813886000001,3.41,NaN
1,8.56,3.71115886000001,3.41,NaN
1,8.64,3.59149886000001,3.41,NaN
1,8.72,3.53532886000001,3.41,NaN
1,8.8,3.48648886000001,3.41,NaN
1,8.88,3.47672886000001,3.41,NaN
1,8.96,3.42543886000001,3.41,NaN
1,9.04,3.38148886000001,3.41,NaN
1,9.12,3.36927886000001,3.41,NaN
1,9.2,3.36438886000001,3.41,NaN
1,9.28,3.34729886000001,3.41,NaN
1,9.36,3.38148886000001,3.41,NaN
1,9.44,3.42055886000001,6.41,NaN
1,9.52,3.41322886000001,6.41,NaN
1,9.6,3.45230886000001,6.41,NaN
1,9.68,3.63545886000001,6.41,NaN
1,9.76,4.03838886000001,6.41,NaN
1,9.84,4.37537886000001,6.41,NaN
1,9.92,4.72702886000001,6.41,NaN
1,10,5.05669886000001,3.41,NaN
1,10.08,5.29845886000001,3.41,NaN
1,10.16,5.53288886000001,3.41,NaN
1,10.24,5.46695886000001,6.41,NaN
1,10.32,5.19589886000001,6.41,NaN
1,10.4,4.88575886000001,6.41,NaN
1,10.48,4.76365886000001,6.41,NaN
1,10.56,4.87598886000001,6.41,NaN
1,10.64,5.04204886000001,6.41,NaN
1,10.72,5.28380886000001,6.41,NaN
1,10.8,5.49137886000001,6.41,NaN
1,10.88,5.59637886000001,6.41,NaN
1,10.96,5.67208886000001,6.41,NaN
1,11.04,5.77220886000001,6.41,NaN
1,11.12,5.83081886000001,6.41,NaN
1,11.2,5.93337886000001,6.41,NaN
1,11.28,5.89918886000001,6.41,NaN
1,11.36,5.93581886000001,6.41,NaN
1,11.44,5.89430886000001,6.41,NaN
1,11.52,5.91872886000001,6.41,NaN
1,11.6,5.99442886000001,6.41,NaN
1,11.68,5.95779886000001,6.41,NaN
1,11.76,6.03105886000001,6.41,NaN
1,11.84,6.06280886000001,6.41,NaN
1,11.92,6.04082886000001,6.41,NaN
1,12,6.09699886000001,3.41,NaN
1,12.08,6.12385886000001,6.41,NaN
1,12.16,6.16292886000001,6.41,NaN
1,12.24,6.04082886000001,6.41,NaN
1,12.32,5.84546886000001,6.41,NaN
1,12.4,5.77220886000001,6.41,NaN
1,12.48,5.79906886000001,6.41,NaN
1,12.56,5.92360886000001,6.41,NaN
1,12.64,5.92849886000001,6.41,NaN
1,12.72,6.00175886000001,3.41,NaN
1,12.8,6.00175886000001,3.41,NaN
1,12.88,6.06036886000001,6.41,NaN
1,12.96,5.88209886000001,6.41,NaN
1,13.04,5.51090886000001,6.41,NaN
1,13.12,5.32287886000001,3.41,NaN
1,13.2,5.37171886000001,3.41,NaN
1,13.28,5.45474886000001,3.41,NaN
1,13.36,5.43764886000001,3.41,NaN
1,13.44,5.15926886000001,6.41,NaN
1,13.52,4.90285886000001,6.41,NaN
1,13.6,4.58783886000001,6.41,NaN
1,13.68,4.50236886000001,6.41,NaN
1,13.76,4.59515886000001,6.41,NaN
1,13.84,4.82470886000001,6.41,NaN
1,13.92,5.06402886000001,6.41,NaN
1,14,5.27159886000001,3.41,NaN
1,14.08,5.46695886000001,3.41,NaN
1,14.16,5.61591886000001,3.41,NaN
1,14.24,5.52800886000001,3.41,NaN
1,14.32,5.25449886000001,3.41,NaN
1,14.4,4.88331886000001,3.41,NaN
1,14.48,4.51701886000001,3.41,NaN
1,14.56,4.19711886000001,6.41,NaN
1,14.64,4.00175886000001,3.41,NaN
1,14.72,3.80639886000001,3.41,NaN
1,14.8,3.90407886000001,3.41,NaN
1,14.88,3.92360886000001,3.41,NaN
1,14.96,3.86988886000001,6.41,NaN
1,15.04,3.80639886000001,6.41,NaN
1,15.12,3.72092886000001,6.41,NaN
1,15.2,3.81860886000001,6.41,NaN
1,15.28,4.14094886000001,6.41,NaN
1,15.36,4.52922886000001,6.41,NaN
1,15.44,4.80517886000001,6.41,NaN
1,15.52,5.08600886000001,6.41,NaN
1,15.6,5.33996886000001,6.41,NaN
1,15.68,5.53288886000001,6.41,NaN
1,15.76,5.57684886000001,6.41,NaN
1,15.84,5.66719886000001,6.41,NaN
1,15.92,5.79173886000001,6.41,NaN
1,16,5.85034886000001,6.41,NaN
1,16.08,5.92360886000001,3.41,NaN
1,16.16,5.92116886000001,3.41,NaN
1,16.24,5.97733886000001,3.41,NaN
1,16.32,5.74045886000001,6.41,NaN
1,16.4,5.38880886000001,6.41,NaN
1,16.48,5.00053886000001,6.41,NaN
1,16.56,4.84912886000001,6.41,NaN
1,16.64,4.94436886000001,6.41,NaN
1,16.72,5.17391886000001,6.41,NaN
1,16.8,5.36927886000001,6.41,NaN
1,16.88,5.44741886000001,6.41,NaN
1,16.96,5.60370886000001,6.41,NaN
1,17.04,5.73068886000001,6.41,NaN
1,17.12,5.85034886000001,6.41,NaN
1,17.2,5.97977886000001,3.41,NaN
1,17.28,5.99198886000001,6.41,NaN
1,17.36,6.08478886000001,6.41,NaN
1,17.44,5.94070886000001,3.41,NaN
1,17.52,5.80394886000001,3.41,NaN
1,17.6,5.79173886000001,3.41,NaN
1,17.68,5.60370886000001,3.41,NaN
1,17.76,5.26426886000001,6.41,NaN
1,17.84,4.94680886000001,3.41,NaN
1,17.92,4.61957886000001,3.41,NaN
1,18,4.51457886000001,3.41,NaN
1,18.08,4.43398886000001,3.41,NaN
1,18.16,4.28502886000001,6.41,NaN
1,18.24,4.12141886000001,6.41,NaN
1,18.32,3.94558886000001,6.41,NaN
1,18.4,3.98465886000001,6.41,NaN
1,18.48,4.21909886000001,6.41,NaN
1,18.56,4.54631886000001,6.41,NaN
1,18.64,4.87354886000001,6.41,NaN
1,18.72,5.15437886000001,6.41,NaN
1,18.8,5.38880886000001,6.41,NaN
1,18.88,5.61347886000001,6.41,NaN
1,18.96,5.83569886000001,3.41,NaN
1,19.04,5.88453886000001,3.41,NaN
1,19.12,5.95535886000001,3.41,NaN
1,19.2,5.76243886000001,3.41,NaN
1,19.28,5.45962886000001,3.41,NaN
1,19.36,5.06158886000001,3.41,NaN
1,19.44,4.70749886000001,3.41,NaN
1,19.52,4.45840886000001,3.41,NaN
1,19.6,4.26793886000001,3.41,NaN
1,19.68,4.05303886000001,6.41,NaN
1,19.76,3.94314886000001,6.41,NaN
1,19.84,3.82592886000001,3.41,NaN
1,19.92,3.96756886000001,3.41,NaN
1,20,4.28014886000001,3.41,NaN
1,20.08,4.48038886000001,3.41,NaN
1,20.16,4.49259886000001,3.41,NaN
1,20.24,4.39003886000001,3.41,NaN
1,20.32,4.19711886000001,3.41,NaN
1,20.4,4.11164886000001,3.41,NaN
1,20.48,3.98221886000001,6.41,NaN
1,20.56,3.86744886000001,6.41,NaN
1,20.64,3.76731886000001,6.41,NaN
1,20.72,3.87232886000001,6.41,NaN
1,20.8,4.23618886000001,3.41,NaN
1,20.88,4.66353886000001,3.41,NaN
1,20.96,4.97122886000001,3.41,NaN
1,21.04,5.06646886000001,3.41,NaN
1,21.12,4.90285886000001,3.41,NaN
1,21.2,4.67574886000001,6.41,NaN
1,21.28,4.39247886000001,6.41,NaN
1,21.36,4.09943886000001,6.41,NaN
1,21.44,4.11408886000001,6.41,NaN
1,21.52,4.32653886000001,6.41,NaN
1,21.6,4.64399886000001,6.41,NaN
1,21.68,4.97122886000001,6.41,NaN
1,21.76,5.15926886000001,6.41,NaN
1,21.84,5.38880886000001,6.41,NaN
1,21.92,5.57684886000001,6.41,NaN
1,22,5.65254886000001,6.41,NaN
1,22.08,5.80394886000001,3.41,NaN
1,22.16,5.91383886000001,6.41,NaN
1,22.24,5.88697886000001,6.41,NaN
1,22.32,5.79906886000001,6.41,NaN
1,22.4,5.73068886000001,6.41,NaN
1,22.48,5.76243886000001,6.41,NaN
1,22.56,5.81371886000001,6.41,NaN
1,22.64,5.82104886000001,3.41,NaN
1,22.72,5.92849886000001,3.41,NaN
1,22.8,6.01396886000001,3.41,NaN
1,22.88,5.76487886000001,3.41,NaN
1,22.96,5.41322886000001,3.41,NaN
1,23.04,5.09821886000001,6.41,NaN
1,23.12,4.67818886000001,6.41,NaN
1,23.2,4.37293886000001,6.41,NaN
1,23.28,4.39247886000001,3.41,NaN
1,23.36,4.59027886000001,3.41,NaN
1,23.44,4.91994886000001,3.41,NaN
1,23.52,5.01762886000001,6.41,NaN
1,23.6,4.85889886000001,6.41,NaN
1,23.68,4.67574886000001,6.41,NaN
1,23.76,4.61957886000001,6.41,NaN
1,23.84,4.83447886000001,6.41,NaN
1,23.92,5.09088886000001,6.41,NaN
1,24,5.37659886000001,6.41,NaN
1,24.08,5.68184886000001,6.41,NaN
1,24.16,5.82348886000001,6.41,NaN
1,24.24,5.95291886000001,6.41,NaN
1,24.32,6.06280886000001,6.41,NaN
1,24.4,6.08966886000001,6.41,NaN
1,24.48,6.07501886000001,6.41,NaN
1,24.56,6.02617886000001,3.41,NaN
1,24.64,5.99442886000001,6.41,NaN
1,24.72,6.07745886000001,6.41,NaN
1,24.8,5.85767886000001,6.41,NaN
1,24.88,5.70138886000001,6.41,NaN
1,24.96,5.73068886000001,6.41,NaN
1,25.04,5.78441886000001,3.41,NaN
1,25.12,5.82348886000001,3.41,NaN
1,25.2,5.89430886000001,3.41,NaN
1,25.28,5.76243886000001,3.41,NaN
1,25.36,5.41567886000001,3.41,NaN
1,25.44,4.96145886000001,6.41,NaN
1,25.52,4.59515886000001,6.41,NaN
1,25.6,4.33142886000001,6.41,NaN
1,25.68,4.29723886000001,6.41,NaN
1,25.76,4.58294886000001,3.41,NaN
1,25.84,4.86133886000001,3.41,NaN
1,25.92,5.17391886000001,3.41,NaN
1,26,5.16658886000001,3.41,NaN
1,26.08,4.91994886000001,3.41,NaN
1,26.16,4.60736886000001,3.41,NaN
1,26.24,4.37049886000001,6.41,NaN
1,26.32,4.18246886000001,6.41,NaN
1,26.4,4.03838886000001,3.41,NaN
1,26.48,4.14583886000001,3.41,NaN
1,26.56,4.43154886000001,3.41,NaN
1,26.64,4.55608886000001,6.41,NaN
1,26.72,4.48038886000001,6.41,NaN
1,26.8,4.37537886000001,6.41,NaN
1,26.88,4.37049886000001,3.41,NaN
1,26.96,4.55852886000001,3.41,NaN
1,27.04,4.85889886000001,6.41,NaN
1,27.12,4.89552886000001,6.41,NaN
1,27.2,4.74167886000001,6.41,NaN
1,27.28,4.74412886000001,6.41,NaN
1,27.36,4.87598886000001,6.41,NaN
1,27.44,5.10553886000001,6.41,NaN
1,27.52,5.23984886000001,6.41,NaN
1,27.6,5.51823886000001,6.41,NaN
1,27.68,5.65254886000001,6.41,NaN
1,27.76,5.72336886000001,6.41,NaN
1,27.84,5.85523886000001,6.41,NaN
1,27.92,5.96267886000001,6.41,NaN
1,28,5.98465886000001,6.41,NaN
1,28.08,5.98465886000001,6.41,NaN
1,28.16,6.05547886000001,6.41,NaN
1,28.24,6.06280886000001,3.41,NaN
1,28.32,6.05547886000001,3.41,NaN
1,28.4,6.07012886000001,3.41,NaN
1,28.48,5.78441886000001,6.41,NaN
1,28.56,5.44009886000001,6.41,NaN
1,28.64,5.05669886000001,6.41,NaN
1,28.72,4.94192886000001,6.41,NaN
1,28.8,5.01029886000001,6.41,NaN
1,28.88,5.13484886000001,6.41,NaN
1,28.96,5.31310886000001,3.41,NaN
1,29.04,5.47916886000001,3.41,NaN
1,29.12,5.62324886000001,3.41,NaN
1,29.2,5.56219886000001,3.41,NaN
1,29.28,5.33020886000001,3.41,NaN
1,29.36,5.01029886000001,3.41,NaN
1,29.44,4.66597886000001,3.41,NaN
1,29.52,4.41445886000001,6.41,NaN
1,29.6,4.20199886000001,3.41,NaN
1,29.68,4.04815886000001,3.41,NaN
1,29.76,4.07989886000001,3.41,NaN
1,29.84,4.18978886000001,3.41,NaN
1,29.92,4.13117886000001,6.41,NaN
1,30,4.00419886000001,6.41,NaN
1,30.08,3.91628886000001,6.41,NaN
1,30.16,3.96023886000001,6.41,NaN
1,30.24,4.19955886000001,6.41,NaN
1,30.32,4.62446886000001,6.41,NaN
1,30.4,4.88331886000001,6.41,NaN
1,30.48,5.13728886000001,6.41,NaN
1,30.56,5.37904886000001,6.41,NaN
1,30.64,5.62324886000001,3.41,NaN
1,30.72,5.76243886000001,3.41,NaN
1,30.8,5.83325886000001,6.41,NaN
1,30.88,5.68673886000001,6.41,NaN
1,30.96,5.36683886000001,6.41,NaN
1,31.04,5.22519886000001,6.41,NaN
1,31.12,5.23984886000001,6.41,NaN
1,31.2,5.35462886000001,6.41,NaN
1,31.28,5.50846886000001,6.41,NaN
1,31.36,5.59637886000001,6.41,NaN
1,31.44,5.75266886000001,6.41,NaN
1,31.52,5.87476886000001,3.41,NaN
1,31.6,5.90651886000001,3.41,NaN
1,31.68,5.89430886000001,3.41,NaN
1,31.76,5.74289886000001,6.41,NaN
1,31.84,5.44741886000001,6.41,NaN
1,31.92,5.02495886000001,3.41,NaN
1,32,4.88331886000001,3.41,NaN
1,32.08,4.88575886000001,3.41,NaN
1,32.16,4.89308886000001,3.41,NaN
